나이,계약유형,그룹수업_참여,마지막_방문_경과일,이번달_주당방문횟수,총_이용개월수,최근한달_일평균_운동시간,PT_가입여부,기구_만족도,최근한달_부상경험,주_이용_시간대_혼잡도,불편_회원_경험,가격_만족도,직원_만족도,서비스_만족도,상대_방문공백,설문_응답여부,이탈,서비스불만_환경불편,서비스불만_비매너회원,서비스불만_프로그램불만족,기구불만_기구부족,기구불만_낙후된기구,기구불만_청결불량,직원불만_불친절,직원불만_전문성부족,직원불만_과도한영업,가격불만_할인부족,가격불만_가격비쌈
17,1,0,0,3.769,2,77,0,5,0,여유,0,4,4,5,0.24,1,0,0,0,0,0,0,0,0,0,0,0,0
45,12,0,8,1.228,39,37,0,,,혼잡,,,,,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0
48,6,1,3,3.047,17,71,0,,,여유,,,,,1.24,0,0,0,0,0,1,0,0,0,0,0,0,0
42,12,0,5,1.769,7,48,0,4,0,보통,0,1,3,4,1.14,1,0,0,0,0,0,1,0,0,0,0,0,0
41,3,0,7,1.148,3,36,1,,,보통,,,,,1.07,0,0,0,0,0,1,0,1,1,0,0,0,1
51,6,0,60,0.058,3,46,0,,,혼잡,,,,,7.92,0,1,0,0,0,1,0,0,0,0,0,0,0
24,6,0,36,0.452,11,29,0,,,여유,,,,,2.33,0,0,0,0,0,0,0,0,1,0,0,0,0
20,6,0,4,1.957,10,64,0,5,0,보통,0,3,3,4,1.06,1,1,0,0,0,0,0,0,0,0,1,0,0
25,3,0,7,1.48,2,35,0,,,여유,,,,,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0
37,12,0,36,0.421,23,25,0,3,0,혼잡,0,1,2,3,2.18,1,1,0,0,0,0,0,0,0,1,0,1,0
33,6,0,3,2.153,13,44,0,3,0,매우혼잡,0,2,1,3,0.93,1,0,0,0,0,1,0,0,0,0,0,1,0
32,6,0,3,2.252,6,36,0,4,0,보통,0,4,4,4,1.12,1,0,0,0,0,0,0,0,0,0,0,0,0
33,3,0,1,3.274,7,40,1,4,0,보통,0,2,5,5,0.57,1,0,0,0,0,0,0,0,0,0,0,0,1
20,12,0,3,2.642,21,103,0,,,혼잡,,,,,1.08,0,0,1,0,0,0,0,0,1,0,0,0,0
20,1,0,60,0.229,2,15,0,3,0,혼잡,1,1,3,1,7.63,1,1,1,0,0,0,0,0,1,0,0,1,0
40,12,1,5,1.772,7,55,0,,,보통,,,,,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0
24,6,1,2,2.484,13,40,1,4,0,여유,0,3,3,4,0.61,1,0,0,0,1,0,0,0,0,0,0,0,0
35,12,1,1,3.291,22,85,1,4,0,보통,0,4,4,4,0.65,1,0,0,0,0,0,1,0,0,0,0,0,0
25,3,0,7,1.179,5,64,0,,,보통,,,,,1.12,0,0,0,0,0,0,0,0,1,0,0,0,0
29,12,1,0,5.462,16,137,1,5,0,여유,0,4,5,5,0.18,1,0,0,0,0,0,1,0,0,0,0,1,0
37,3,1,3,2.13,6,77,0,4,0,보통,0,4,3,4,0.78,1,0,0,0,0,0,0,0,0,0,1,0,0
66,12,0,4,1.712,6,50,1,,,여유,,,,,0.98,0,1,0,0,0,0,0,0,0,0,0,0,0
45,3,1,43,0.128,2,42,0,2,0,보통,0,1,3,4,1.84,1,0,0,0,0,0,0,1,0,1,0,0,0
58,3,0,49,0.167,3,42,0,,,혼잡,,,,,2.11,0,1,0,0,0,0,0,1,0,0,0,0,0
31,1,0,12,1.132,1,69,0,,,여유,,,,,1.96,0,1,0,0,0,0,0,0,0,0,0,0,1
62,12,1,3,2.207,11,52,0,3,0,보통,0,2,4,4,0.9,1,1,0,0,0,1,0,0,0,0,0,0,0
57,3,0,60,0.251,7,41,0,,,보통,,,,,7.14,0,1,0,0,0,1,0,0,0,0,0,0,1
22,1,0,2,2.607,2,35,0,,,혼잡,,,,,0.6,0,1,0,0,0,0,0,0,0,0,0,0,1
64,3,0,8,1.23,3,39,0,,,혼잡,,,,,1.32,0,1,0,0,0,0,0,0,0,0,0,0,0
61,3,0,2,2.019,35,42,0,,,보통,,,,,0.58,0,0,0,1,0,0,0,0,0,0,0,0,0
23,3,0,4,1.647,4,71,0,3,0,혼잡,0,3,4,4,0.86,1,0,0,0,0,0,0,0,0,0,0,0,0
46,12,1,5,2.069,40,64,0,4,0,보통,0,4,4,4,1.46,1,0,0,0,1,0,0,0,0,0,0,0,0
34,1,0,1,2.546,4,60,1,,,보통,,,,,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0
28,6,0,24,0.357,5,65,0,2,1,보통,0,3,4,4,1.24,1,1,0,0,0,1,0,0,0,0,0,1,0
25,12,1,12,1.358,20,85,1,,,여유,,,,,2.25,0,1,1,0,0,0,0,0,0,0,0,0,0
60,12,1,1,3.271,24,58,0,3,0,여유,0,4,4,4,0.57,1,0,0,0,0,0,1,0,0,0,0,0,0
42,1,1,21,0.578,2,66,0,,,보통,,,,,1.75,0,0,0,1,1,0,0,0,0,0,0,0,1
34,12,0,3,1.789,16,17,0,4,0,보통,0,2,4,4,0.65,1,1,0,0,0,0,0,0,0,0,0,0,0
33,1,0,56,1.14,2,40,0,1,0,여유,0,3,3,3,9.2,1,1,0,0,0,0,0,0,0,0,0,0,0
53,6,0,1,3.168,12,121,0,,,보통,,,,,0.32,0,0,0,1,0,0,0,0,0,0,0,0,0
33,6,0,1,3.486,10,114,0,4,0,여유,0,4,5,5,0.56,1,0,0,0,0,1,0,0,0,0,0,0,0
31,3,1,10,1.002,7,39,0,1,0,혼잡,0,2,2,2,1.49,1,1,1,0,1,1,1,0,0,0,0,0,0
38,6,0,20,0.475,9,34,0,4,0,여유,1,4,4,3,1.33,1,0,1,0,0,0,0,0,0,0,0,0,0
54,6,1,4,1.73,16,68,1,3,0,혼잡,1,3,4,2,0.96,1,0,0,0,0,0,0,0,0,0,0,0,0
54,3,0,1,3.449,4,96,1,5,0,보통,0,4,5,4,0.26,1,0,0,0,0,0,0,0,0,0,0,0,0
42,3,0,42,0.388,3,67,0,,,매우혼잡,,,,,2.34,0,1,1,1,0,1,0,1,0,0,0,0,1
51,6,1,1,2.574,8,80,0,,,혼잡,,,,,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0
36,6,1,1,3.662,12,148,1,,,여유,,,,,0.39,0,0,0,0,0,1,0,0,0,1,0,0,0
25,6,0,0,2.441,9,88,0,4,0,보통,0,3,4,3,0.17,1,0,0,0,0,0,0,0,0,0,0,0,1
35,12,0,0,4.22,39,57,0,5,0,보통,0,5,5,4,0.19,1,0,0,0,0,0,0,0,0,0,0,0,0
24,6,1,0,4.542,22,77,0,5,0,여유,0,4,5,5,0.17,1,0,0,0,1,0,0,0,0,0,1,0,0
53,1,0,5,1.427,2,48,0,3,0,보통,0,4,4,4,1.07,1,0,0,0,0,0,0,0,0,0,0,0,0
29,3,0,60,1.023,3,30,0,2,0,보통,0,2,4,4,9.62,1,1,0,0,0,0,1,0,0,0,0,0,1
29,3,1,0,6.083,7,137,1,,,혼잡,,,,,0.17,0,0,0,0,0,0,0,0,0,0,0,0,1
52,12,0,2,3.188,47,58,0,,,보통,,,,,0.8,0,0,0,0,0,0,0,0,0,0,0,1,0
23,1,0,24,0.403,2,69,0,1,1,매우혼잡,1,3,4,2,1.41,1,1,0,0,0,1,0,0,0,0,0,0,0
44,12,1,1,3.83,18,79,1,,,보통,,,,,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0
39,3,1,9,1.096,4,99,0,,,보통,,,,,1.36,0,0,1,0,0,0,0,0,0,0,0,0,0
21,1,1,8,1.055,1,65,0,3,0,보통,0,2,3,3,1.23,1,0,0,0,0,0,0,0,0,0,0,0,0
33,6,1,2,2.096,6,61,0,,,혼잡,,,,,0.72,0,0,0,0,0,1,0,0,0,0,1,0,0
63,1,0,6,1.577,3,20,0,4,0,여유,0,4,4,5,1.36,1,0,0,0,0,0,0,0,0,0,0,0,0
41,3,0,9,1.01,6,45,1,4,0,보통,0,3,4,3,1.26,1,0,0,0,0,0,0,0,0,0,0,0,0
62,6,0,18,0.573,16,56,1,3,1,보통,0,3,5,3,1.48,1,0,0,1,0,0,0,1,0,0,0,0,0
39,6,0,2,2.426,11,78,1,,,보통,,,,,0.65,0,0,0,1,0,0,0,0,0,0,0,0,0
21,12,0,1,3.192,7,59,1,4,0,여유,0,3,5,5,0.61,1,0,0,0,0,0,0,0,0,0,0,0,0
36,6,0,49,0.173,3,34,0,3,0,보통,0,2,3,3,2.09,1,0,0,0,0,0,0,0,0,0,1,0,0
29,12,0,3,1.906,6,29,1,,,매우혼잡,,,,,0.74,0,1,0,0,0,1,0,1,0,1,0,0,1
26,12,1,3,2.476,19,66,0,4,0,혼잡,0,4,4,4,1.21,1,0,0,0,0,0,0,0,1,0,0,0,0
52,1,1,2,2.019,2,64,0,4,0,여유,1,3,5,4,0.71,1,0,0,0,0,0,0,0,0,0,0,0,1
17,12,0,15,1.088,38,30,0,4,0,여유,0,2,2,5,2.29,1,1,0,0,0,1,1,0,0,1,0,0,1
53,3,0,12,1.06,1,51,0,2,0,보통,0,2,3,3,1.82,1,1,0,0,0,0,0,0,0,0,0,0,0
67,12,0,1,2.953,47,103,0,5,0,혼잡,1,3,5,3,0.41,1,0,0,0,0,0,0,0,0,0,0,0,0
38,1,1,0,6.102,2,94,0,,,보통,,,,,0.16,0,0,0,0,0,1,0,0,0,0,0,0,0
40,3,0,60,0.008,8,48,0,1,1,매우혼잡,1,3,3,1,9.81,1,1,1,1,0,0,0,1,0,0,0,0,0
42,6,0,16,0.959,2,19,1,,,보통,,,,,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,0,23,0.396,1,17,0,,,매우혼잡,,,,,1.29,0,1,1,0,0,1,0,0,0,0,0,0,1
22,12,0,8,1.247,12,79,0,,,보통,,,,,1.47,0,0,0,0,0,0,1,1,0,0,0,0,0
20,12,0,7,1.441,47,75,0,,,보통,,,,,1.49,0,0,0,1,0,0,0,0,0,0,0,0,0
55,6,0,5,1.406,9,62,0,4,0,보통,0,4,4,3,1.03,1,0,0,0,0,0,0,0,0,0,0,0,0
32,12,0,1,2.447,5,66,0,4,0,보통,0,4,5,4,0.39,1,0,0,0,0,0,0,0,0,0,0,0,0
46,6,1,1,3.926,6,101,1,3,1,매우혼잡,0,5,5,4,0.54,1,0,0,0,0,0,0,0,0,0,0,0,0
58,6,0,5,1.716,3,80,0,4,0,보통,0,1,4,5,1.34,1,0,0,0,0,0,0,0,0,0,0,0,1
29,6,0,3,2.168,9,58,0,5,0,보통,0,4,4,4,1.05,1,0,0,0,0,0,0,0,0,0,0,1,0
30,6,1,0,4.43,12,108,0,,,여유,,,,,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,0,20,0.438,1,57,0,2,0,여유,0,3,4,3,1.25,1,1,0,0,0,0,1,0,1,0,0,0,0
34,6,0,1,3.405,8,80,1,4,0,보통,0,4,5,4,0.31,1,0,0,0,0,0,0,0,0,0,0,0,0
47,12,0,4,1.908,7,39,0,4,0,보통,0,1,4,2,1.17,1,0,0,0,0,0,0,0,0,0,0,0,1
34,12,1,4,1.749,23,39,0,,,여유,,,,,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0
22,12,1,1,2.463,4,74,1,,,혼잡,,,,,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,1,3,2.024,4,84,0,5,0,여유,0,4,5,4,0.99,1,0,0,0,0,0,0,0,0,0,0,0,0
24,1,0,11,0.887,3,88,0,4,0,혼잡,0,4,4,3,1.36,1,0,0,0,0,0,0,0,0,0,0,0,0
32,3,0,9,1.497,4,63,0,4,0,여유,0,3,4,4,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0
38,6,1,6,1.515,10,40,0,1,0,혼잡,0,1,4,1,1.26,1,0,1,1,0,1,0,0,0,0,0,1,0
27,12,0,1,2.986,22,79,0,,,여유,,,,,0.41,0,0,0,0,0,0,0,0,1,0,0,0,0
28,6,0,55,0.777,7,51,0,,,보통,,,,,6.06,0,1,0,0,0,0,0,1,0,0,0,0,0
27,3,1,48,0.28,2,54,0,,,여유,,,,,2.06,0,1,0,0,0,0,0,0,0,0,0,0,0
29,3,0,5,1.742,4,71,0,4,0,매우혼잡,0,2,4,3,1.23,1,0,0,0,0,0,0,0,0,0,0,0,0
50,6,1,2,2.232,4,80,1,,,보통,,,,,0.64,0,0,0,1,1,0,0,0,0,1,0,0,0
62,1,0,1,3.341,3,55,1,5,0,보통,0,4,5,5,0.41,1,0,0,0,0,0,0,1,0,0,0,0,0
26,12,0,6,1.473,6,43,0,3,0,보통,0,2,2,3,1.18,1,0,0,0,0,0,0,0,0,0,0,0,1
51,3,1,1,3.037,7,66,1,3,0,보통,0,3,4,4,0.37,1,0,0,0,0,0,0,0,0,0,0,0,1
31,12,0,3,2.306,19,57,1,3,0,여유,0,4,4,4,0.86,1,0,0,0,0,0,0,0,0,0,0,0,0
59,12,1,2,2.572,18,96,0,3,0,보통,0,4,4,4,0.66,1,0,1,0,0,1,0,0,0,0,0,0,0
55,1,0,11,1.096,2,52,0,3,0,혼잡,1,4,4,2,1.7,1,1,1,0,0,0,0,0,0,0,0,0,1
55,6,0,3,2.528,9,43,0,3,0,혼잡,0,3,4,4,1.14,1,0,0,0,0,0,0,0,0,0,0,0,0
34,6,0,0,4.394,18,98,1,5,0,혼잡,0,4,5,5,0.22,1,0,0,0,0,0,0,0,0,0,0,0,0
31,1,0,34,0.422,1,37,0,1,0,매우혼잡,1,2,3,2,2.06,1,0,0,0,0,1,0,0,0,0,0,0,0
23,6,1,1,3.715,27,115,0,5,0,혼잡,1,4,5,3,0.28,1,0,0,0,1,0,0,0,0,0,0,0,0
18,3,0,8,1.699,3,72,0,,,매우혼잡,,,,,1.84,0,1,1,0,0,0,0,0,0,0,0,0,1
39,12,0,1,3.42,9,105,1,,,보통,,,,,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0
42,12,0,4,1.565,12,72,0,,,혼잡,,,,,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,0,2,1.908,5,71,0,,,여유,,,,,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3,0,5,1.812,7,61,0,3,0,보통,0,4,4,2,1.37,1,0,0,1,0,0,0,0,0,0,0,0,0
51,6,0,3,1.462,13,92,1,3,0,혼잡,1,2,4,3,0.67,1,0,0,1,0,0,0,0,0,0,0,1,1
56,1,0,8,1.366,2,45,0,,,혼잡,,,,,1.52,0,1,1,0,0,0,0,0,0,0,0,0,1
68,1,0,9,1.082,3,44,0,,,보통,,,,,1.37,0,0,1,0,0,0,0,0,0,0,0,0,0
45,3,0,60,0.326,3,18,0,3,0,보통,0,2,4,3,5.25,1,1,0,0,0,0,0,0,0,0,0,0,0
29,3,1,1,2.451,7,72,0,4,0,여유,0,4,4,4,0.33,1,0,0,0,0,0,0,0,0,0,0,0,0
21,12,0,8,1.246,21,38,0,,,혼잡,,,,,1.39,0,1,0,0,0,1,1,1,0,0,0,1,1
35,12,0,5,1.723,15,37,0,3,0,여유,0,4,5,4,1.24,1,0,0,0,0,1,1,0,0,0,0,0,0
21,3,0,60,0.284,7,37,0,2,0,보통,0,2,3,3,2.91,1,0,0,0,0,0,0,1,0,1,0,0,0
16,3,0,8,1.623,2,27,0,,,여유,,,,,1.83,0,1,0,0,0,0,0,1,0,0,0,1,1
61,3,0,60,0.18,3,24,0,1,1,여유,0,4,4,3,5.91,1,1,0,0,0,0,0,0,0,0,0,0,0
55,1,0,3,1.966,1,75,0,4,0,여유,0,4,4,4,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0
40,1,1,1,3.655,2,97,0,,,여유,,,,,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0
67,3,1,17,0.587,3,80,0,,,혼잡,,,,,1.44,0,1,1,0,0,0,0,0,0,0,0,0,1
34,12,1,3,2.646,18,49,0,5,0,보통,0,4,3,4,1.18,1,0,0,0,0,0,0,0,0,0,0,0,0
26,6,1,1,3.432,10,105,0,,,보통,,,,,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1
47,3,0,21,0.451,3,17,0,2,0,여유,0,2,1,4,1.37,1,0,0,0,0,0,0,1,1,0,0,0,1
28,1,1,4,1.471,2,39,1,1,1,매우혼잡,1,1,4,2,0.93,1,1,1,0,1,0,0,1,0,0,0,0,1
37,3,1,2,3.163,4,76,0,,,여유,,,,,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0
40,12,0,1,3.989,20,114,0,5,0,여유,0,5,5,5,0.32,1,0,0,0,0,0,0,0,0,0,0,0,0
39,1,0,14,0.743,2,17,0,,,혼잡,,,,,1.48,0,1,0,0,0,0,0,1,0,0,1,1,0
33,12,0,11,1.519,12,83,1,,,혼잡,,,,,2.36,0,1,0,0,0,0,0,0,0,0,0,0,1
47,1,0,2,2.28,3,53,0,5,0,여유,0,4,4,5,0.63,1,0,0,0,0,0,0,0,0,0,0,0,0
22,6,1,12,0.811,6,89,0,2,0,매우혼잡,0,2,4,3,1.38,1,0,1,1,1,1,1,0,0,0,0,0,0
24,3,0,37,0.464,2,31,0,3,0,보통,0,2,3,3,2.42,1,1,0,0,0,0,0,0,0,0,0,0,0
53,3,0,39,0.358,3,52,0,2,0,보통,0,3,3,1,2.01,1,1,1,0,0,0,0,1,1,0,1,0,0
66,1,0,6,1.412,2,46,0,,,혼잡,,,,,1.27,0,1,0,0,0,0,0,0,0,0,0,0,0
27,3,1,0,3.885,2,118,1,4,0,보통,1,4,5,4,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0
58,6,0,1,2.502,8,88,1,2,0,혼잡,0,3,4,5,0.44,1,0,0,0,0,1,0,0,0,0,0,0,1
68,1,0,57,0.846,1,15,0,3,0,보통,0,3,3,3,6.9,1,1,0,0,0,0,0,0,0,0,0,0,0
57,6,0,1,3.952,28,70,0,4,0,매우혼잡,0,4,4,4,0.44,1,0,0,0,0,0,0,0,0,0,0,0,0
48,3,0,1,2.918,18,97,0,4,0,여유,0,5,5,5,0.47,1,0,0,0,0,0,0,0,0,1,0,0,0
23,3,0,1,2.77,6,85,0,5,0,혼잡,0,5,4,3,0.54,1,0,0,0,0,0,0,1,0,0,0,0,0
31,12,1,2,2.715,6,64,0,4,0,혼잡,1,4,4,3,0.68,1,0,0,0,0,0,0,0,0,0,0,0,0
42,3,0,8,1.324,7,25,0,,,보통,,,,,1.53,0,0,0,0,0,0,0,0,0,0,0,1,0
22,1,0,5,1.708,2,55,0,,,보통,,,,,1.19,0,0,0,0,0,0,0,0,0,0,0,0,1
27,6,0,8,1.237,10,58,1,1,1,혼잡,0,4,5,4,1.45,1,1,0,0,0,1,0,1,0,0,0,0,0
24,3,1,4,2.489,10,55,0,,,매우혼잡,,,,,1.27,0,0,0,0,0,0,0,0,1,0,0,0,0
63,6,0,1,3.707,20,76,0,,,보통,,,,,0.49,0,0,1,0,0,0,0,0,0,0,0,0,0
55,6,0,1,2.59,9,62,0,3,0,여유,0,4,4,5,0.52,1,0,0,0,0,0,0,0,0,0,0,0,0
66,6,0,1,4.24,42,109,1,,,보통,,,,,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0
24,12,1,1,3.866,20,56,0,5,0,보통,0,5,5,5,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0
27,6,0,3,2.144,4,82,0,5,0,혼잡,0,2,4,4,1.05,1,0,0,0,0,0,0,0,0,0,0,0,0
62,12,0,4,2.132,24,69,0,4,0,여유,0,5,3,4,1.23,1,0,0,0,0,0,0,0,0,1,0,0,0
58,3,0,10,0.997,6,60,0,,,여유,,,,,1.39,0,1,0,0,0,0,0,0,0,0,0,0,0
36,3,0,4,1.785,5,83,1,4,0,혼잡,0,4,5,4,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0
41,12,0,1,2.808,8,62,0,4,0,혼잡,0,4,5,4,0.58,1,0,0,0,0,0,0,0,0,1,0,0,0
31,6,0,2,2.34,10,51,1,5,0,보통,0,4,4,3,0.61,1,0,0,0,0,0,0,1,0,1,0,0,1
59,3,0,8,1.511,2,58,1,3,0,매우혼잡,1,3,5,1,1.65,1,0,1,0,0,0,0,1,0,0,0,0,0
38,1,0,1,2.308,3,66,0,4,0,매우혼잡,0,3,4,4,0.44,1,1,0,0,0,0,0,0,0,0,0,0,0
26,1,1,36,0.401,2,50,0,,,혼잡,,,,,2.08,0,1,0,0,0,0,0,0,0,0,0,0,0
20,6,0,1,2.669,5,113,1,5,0,여유,0,3,5,4,0.53,1,0,0,0,0,0,0,0,0,0,0,0,0
48,6,0,2,2.76,11,55,0,,,보통,,,,,0.68,0,0,0,0,0,0,0,0,0,0,0,1,1
26,6,0,5,1.28,12,23,0,4,0,보통,1,3,4,1,0.88,1,0,1,1,0,0,0,0,0,0,0,0,0
67,3,0,3,1.857,6,65,0,4,0,보통,1,4,4,2,0.83,1,0,0,0,0,0,0,0,0,0,0,0,0
54,12,0,60,0.043,9,25,0,,,매우혼잡,,,,,4.33,0,1,1,0,0,0,0,0,0,0,0,0,0
47,12,1,1,3.362,47,118,1,4,1,보통,0,4,5,4,0.59,1,0,0,0,0,0,0,0,0,0,0,0,0
44,3,0,6,2.072,2,18,0,3,0,여유,0,4,4,4,1.73,1,0,0,0,0,0,0,0,0,0,0,0,0
37,12,1,1,3.741,37,105,0,4,0,혼잡,0,4,5,4,0.51,1,0,0,0,0,0,0,0,0,0,0,0,0
65,12,0,1,3.587,36,64,0,,,혼잡,,,,,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0
43,6,0,3,2.208,10,64,0,3,0,혼잡,0,3,5,4,1.07,1,0,0,0,0,0,0,0,0,0,0,0,0
45,12,0,1,3.651,16,79,1,5,0,여유,0,4,5,5,0.31,1,0,0,0,0,0,0,0,0,1,0,0,0
33,3,0,2,3.251,3,113,1,4,0,보통,1,5,5,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0
34,6,0,12,0.899,5,39,0,3,0,여유,0,3,3,3,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0
34,6,1,11,1.534,3,90,0,4,0,혼잡,1,4,5,2,2.49,1,0,1,0,0,0,0,0,0,0,1,0,0
62,6,0,2,2.756,6,52,1,3,0,혼잡,0,2,4,3,0.81,1,1,0,0,0,0,0,0,0,0,0,0,1
56,1,0,4,2.363,3,60,0,4,0,여유,0,4,4,3,1.32,1,1,0,0,0,0,0,1,0,0,0,0,0
54,1,0,19,0.786,6,21,0,3,1,혼잡,0,4,3,4,2.1,1,1,0,0,0,0,0,0,0,0,0,0,0
36,6,0,60,0.549,12,25,0,3,0,보통,0,3,1,4,9.31,1,1,0,0,0,0,1,0,0,1,0,0,0
69,12,1,2,3.311,17,88,1,4,0,여유,0,3,4,5,0.91,1,0,0,0,0,1,0,0,0,0,0,1,0
49,6,0,4,1.886,5,47,0,5,0,보통,0,4,4,4,1.16,1,0,0,0,0,0,0,0,0,0,0,0,0
36,6,0,4,2.515,7,55,1,3,0,보통,0,4,4,3,1.41,1,0,0,0,0,0,0,0,0,1,0,0,1
22,12,0,10,0.763,23,60,0,,,여유,,,,,1.08,0,1,0,0,0,0,1,0,0,0,0,1,0
20,12,0,7,2.09,10,57,1,3,0,보통,0,1,4,3,2.05,1,0,1,0,0,0,0,0,0,0,0,0,1
31,6,1,2,2.469,8,76,0,4,0,여유,0,4,4,4,0.8,1,0,0,0,1,0,0,0,0,0,1,0,0
15,1,0,47,0.367,1,68,1,3,0,혼잡,0,1,4,4,2.45,1,1,0,0,0,0,0,0,0,0,0,0,1
49,12,1,0,5.173,29,80,0,5,0,보통,0,5,5,5,0.13,1,0,0,0,0,0,0,0,0,0,1,0,0
25,6,0,5,1.391,13,56,0,2,0,혼잡,1,4,4,1,1.05,1,0,0,1,0,0,0,0,0,0,0,0,0
22,3,0,10,0.837,4,76,0,4,0,보통,1,3,4,2,1.14,1,0,0,0,0,0,0,0,0,0,0,0,0
27,12,0,2,2.645,16,53,0,4,0,혼잡,0,3,4,3,0.59,1,0,0,0,0,0,1,0,0,0,0,0,0
64,3,0,5,1.126,2,56,0,4,0,보통,0,4,4,3,0.87,1,1,0,0,0,0,0,0,0,0,0,1,0
32,12,0,13,0.833,43,53,0,,,여유,,,,,1.51,0,0,0,0,0,1,1,0,0,0,0,0,0
32,1,0,13,0.856,1,76,0,4,0,여유,0,2,4,5,1.6,1,1,0,0,0,0,0,0,0,0,0,0,0
37,3,0,5,1.46,2,44,0,,,혼잡,,,,,1.11,0,1,0,0,0,0,0,0,0,0,0,0,0
33,3,1,2,3.325,6,81,0,4,0,매우혼잡,1,4,4,3,0.74,1,0,1,0,0,0,0,0,0,0,0,0,0
46,3,0,7,1.328,2,23,0,,,여유,,,,,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,1,3,2.099,2,53,0,4,0,보통,0,3,4,4,0.82,1,0,0,0,0,0,0,1,0,0,0,0,0
46,12,0,4,1.383,12,31,1,2,1,보통,0,2,4,4,0.82,1,1,0,0,0,0,0,1,0,0,0,1,0
17,6,0,3,2.006,10,58,0,4,0,여유,0,3,4,4,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0
27,12,1,0,6.157,42,143,1,,,여유,,,,,0.13,0,0,0,0,0,0,0,0,0,0,0,0,1
35,6,1,4,1.718,12,52,0,,,여유,,,,,1.08,0,0,0,0,0,0,1,1,0,0,0,0,0
36,3,0,2,2.274,10,68,0,,,혼잡,,,,,0.51,0,0,1,0,0,0,0,0,0,0,0,0,0
31,6,0,2,2.822,3,77,1,,,보통,,,,,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0
37,12,0,3,2.438,43,30,0,,,보통,,,,,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0
57,3,1,1,2.617,3,40,0,4,0,보통,0,3,4,4,0.5,1,0,0,0,0,0,0,1,0,1,0,0,0
23,6,1,2,2.508,22,86,0,4,0,매우혼잡,1,3,3,1,0.65,1,0,1,1,1,0,0,0,0,0,0,1,0
19,6,1,2,3.481,15,83,0,5,0,보통,0,5,4,4,0.95,1,0,0,0,0,0,0,0,0,0,0,0,0
35,3,0,60,0.038,2,43,0,3,1,보통,1,4,3,2,9.14,1,1,0,0,0,0,0,0,0,0,0,0,0
36,3,0,4,1.357,6,65,0,4,0,보통,0,3,4,4,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0
32,12,1,3,2.386,44,76,0,3,0,여유,0,4,1,4,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0
38,12,0,0,3.335,42,44,1,,,여유,,,,,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0
51,6,0,42,0.638,19,37,0,,,보통,,,,,3.82,0,1,1,1,0,0,0,1,0,0,0,0,0
41,3,0,1,3.377,5,75,0,5,0,혼잡,0,5,5,5,0.52,1,0,0,0,0,0,0,1,0,0,0,0,0
41,3,0,9,1.091,3,31,0,2,0,보통,0,3,3,2,1.34,1,1,0,0,0,0,1,0,0,0,0,0,0
22,12,0,4,2.933,20,75,0,5,0,보통,0,4,5,4,1.59,1,1,0,0,0,0,0,0,0,0,0,0,0
62,3,0,2,2.84,3,69,0,,,보통,,,,,0.9,0,0,0,1,0,0,1,0,0,0,0,0,1
35,3,0,4,1.767,6,83,0,,,여유,,,,,0.96,0,1,0,0,0,0,0,0,0,0,0,0,0
28,6,0,18,0.576,10,45,0,1,0,여유,0,3,3,3,1.47,1,1,0,0,0,0,0,1,0,0,0,0,0
56,6,0,0,4.402,5,114,0,,,여유,,,,,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0
25,6,0,1,2.917,5,70,1,,,매우혼잡,,,,,0.45,0,1,0,0,0,0,0,0,0,0,0,0,0
